threshold,precision,recall,f_beta
-1.7557667,0.7890536634409954,0.9999203694855868,0.8820595672936906
-1.7486175,0.7891032489159806,0.9999203694855868,0.8820905482767011
-1.7478327,0.7891528406234288,0.9999203694855868,0.8821215314361068
-1.7412521,0.7892024385645151,0.9999203694855868,0.8821525167721368
-1.7357274,0.7892520427404148,0.9999203694855868,0.8821835042850205
-1.7349046,0.7893016531523037,0.9999203694855868,0.8822144939749872
-1.7336134,0.7893512698013578,0.9999203694855868,0.8822454858422667
-1.7308143,0.7894008926887534,0.9999203694855868,0.882276479887088
-1.7263457,0.789450521815667,0.9999203694855868,0.8823074761096812
-1.726019,0.7895001571832757,0.9999203694855868,0.8823384745102753
-1.717338,0.7895497987927566,0.9999203694855868,0.8823694750891
-1.7172195,0.789599446645287,0.9999203694855868,0.8824004778463851
-1.7160865,0.789649100742045,0.9999203694855868,0.88243148278236
-1.715824,0.7896987610842086,0.9999203694855868,0.8824624898972544
-1.7093526,0.7897484276729559,0.9999203694855868,0.8824934991912983
-1.7019397,0.7897352034719165,0.9998407389711738,0.8824542291874043
-1.7007476,0.7897848786010819,0.9998407389711738,0.8824852403706062
-1.6928827,0.7898345599798704,0.9998407389711738,0.8825162537334726
-1.6898018,0.7898842476094615,0.9998407389711738,0.8825472692762343
-1.6861128,0.7899339414910349,0.9998407389711738,0.8825782869991201
-1.685371,0.7899836416257707,0.9998407389711738,0.8826093069023608
-1.6847242,0.7900333480148493,0.9998407389711738,0.8826403289861856
-1.6844636,0.7900830606594513,0.9998407389711738,0.8826713532508248
-1.6834027,0.7901327795607577,0.9998407389711738,0.8827023796965084
-1.6819848,0.7901825047199497,0.9998407389711738,0.8827334083234663
-1.6793424,0.7902322361382088,0.9998407389711738,0.8827644391319286
-1.6792477,0.790281973816717,0.9998407389711738,0.8827954721221252
-1.6777579,0.7903317177566563,0.9998407389711738,0.8828265072942862
-1.677086,0.7903814679592094,0.9998407389711738,0.882857544648642
-1.6718127,0.7904312244255587,0.9998407389711738,0.8828885841854225
-1.6699482,0.7904809871568874,0.9998407389711738,0.882919625904858
-1.6698595,0.7905307561543788,0.9998407389711738,0.8829506698071788
-1.6669914,0.7905805314192167,0.9998407389711738,0.8829817158926151
-1.6658727,0.7906303129525849,0.9998407389711738,0.8830127641613971
-1.6632279,0.7906801007556675,0.9998407389711738,0.8830438146137554
-1.6632191,0.7907298948296492,0.9998407389711738,0.8830748672499199
-1.6618618,0.7907796951757148,0.9998407389711738,0.8831059220701215
-1.6480702,0.7908295017950494,0.9998407389711738,0.8831369790745902
-1.6456357,0.7908163265306123,0.9997611084567606,0.8830976999362022
-1.6448864,0.7908661417322834,0.9997611084567606,0.8831287588360699
-1.6430203,0.790915963210281,0.9997611084567606,0.8831598199207222
-1.6428999,0.790965790965791,0.9997611084567606,0.88319088319039
-1.6403502,0.791015625,0.9997611084567606,0.8832219486453033
-1.6400665,0.7910024573120786,0.9996814779423475,0.8831826655874627
-1.6366912,0.791052299936988,0.9996814779423475,0.8832137329388623
-1.6358234,0.7911021488436575,0.9996814779423475,0.8832448024760254
-1.6344961,0.7911520040332746,0.9996814779423475,0.8832758741991831
-1.6323994,0.7912018655070272,0.9996814779423475,0.8833069481085657
-1.6304747,0.7912517332661037,0.9996814779423475,0.8833380242044041
-1.6304678,0.7913016073116924,0.9996814779423475,0.8833691024869288
-1.6295286,0.7913514876449823,0.9996814779423475,0.8834001829563711
-1.62929,0.7914013742671626,0.9996814779423475,0.8834312656129616
-1.62596,0.7914512671794225,0.9996814779423475,0.8834623504569311
-1.6247517,0.7915011663829519,0.9996814779423475,0.8834934374885105
-1.6237952,0.7915510718789407,0.9996814779423475,0.8835245267079309
-1.6218787,0.7916009836685793,0.9996814779423475,0.8835556181154233
-1.620941,0.7916509017530584,0.9996814779423475,0.8835867117112185
-1.6199428,0.7917008261335687,0.9996814779423475,0.8836178074955474
-1.6194798,0.7917507568113017,0.9996814779423475,0.8836489054686415
-1.6169175,0.7918006937874488,0.9996814779423475,0.8836800056307318
-1.6148211,0.7918506370632017,0.9996814779423475,0.8837111079820493
-1.6147345,0.7919005866397527,0.9996814779423475,0.8837422125228251
