update,epoch,batch,learning_rate,binary_cross_entropy,regularization_loss,total_loss
641,41,1,0.003159810022133457,0.441139280796051,0.0001704685389995575,0.44130974933505057
642,41,2,0.0031573481518554335,0.45349040627479553,0.00017057666182518006,0.4536609829366207
643,41,3,0.0031548920269003963,0.4521728754043579,0.0001707105040550232,0.45234358590841295
644,41,4,0.003152441624956403,0.4514787197113037,0.00017082932591438294,0.4516495490372181
645,41,5,0.003149996923832631,0.4571678638458252,0.00017098334431648254,0.4573388471901417
646,41,6,0.003147557901458535,0.44378983974456787,0.00017111662030220033,0.4439609563648701
647,41,7,0.003145124535883006,0.45568183064460754,0.00017123955488204957,0.4558530701994896
648,41,8,0.003142696805273545,0.43240585923194885,0.00017139285802841186,0.43257725208997727
649,41,9,0.0031402746879154383,0.4497460722923279,0.00017149077355861663,0.4499175630658865
650,41,10,0.0031378581622109446,0.4126198887825012,0.00017165642976760864,0.41279154521226885
651,41,11,0.003135447206678482,0.43887239694595337,0.0001717772036790848,0.4390441741496324
652,41,12,0.0031330417999518296,0.43360474705696106,0.00017190957069396974,0.433776656627655
653,41,13,0.0031306419207793295,0.4453912377357483,0.00017204180359840394,0.4455632795393467
654,41,14,0.0031282475480231002,0.4360116124153137,0.00017218267917633057,0.43618379509449007
655,41,15,0.0031258586606582543,0.44120198488235474,0.00017231997847557068,0.4413743048608303
656,41,16,0.0031234752377721216,0.4540991485118866,0.00017246198654174806,0.45427161049842835
657,42,1,0.003121097258563482,0.44619637727737427,0.00017261183261871337,0.446368989109993
658,42,2,0.003118724702341802,0.4427245259284973,0.0001727294772863388,0.4428972554057837
659,42,3,0.003116357548526479,0.44408512115478516,0.0001728784441947937,0.44425799959897994
660,42,4,0.0031139957766460917,0.4382403492927551,0.0001730307787656784,0.4384133800715208
661,42,5,0.0031116393663376558,0.44493505358695984,0.00017318783700466156,0.4451082414239645
662,42,6,0.003109288297345887,0.445156991481781,0.0001733018159866333,0.44533029329776763
663,42,7,0.0031069425495224693,0.44203612208366394,0.00017339511215686798,0.4422095171958208
664,42,8,0.0031046021028253313,0.4599008560180664,0.00017347994446754455,0.46007433596253394
665,42,9,0.0031022669373179253,0.4401063024997711,0.00017359675467014312,0.4402798992544413
666,42,10,0.003099937033168514,0.43486231565475464,0.00017376309633255005,0.4350360787510872
667,42,11,0.0030976123706494656,0.44847971200942993,0.0001738826036453247,0.44865359461307525
668,42,12,0.0030952929301365476,0.45360925793647766,0.0001739986091852188,0.45378325654566287
669,42,13,0.0030929786921082363,0.4285324811935425,0.000174115389585495,0.428706596583128
670,42,14,0.0030906696371450233,0.43771007657051086,0.00017423307895660401,0.43788430964946745
671,42,15,0.003088365745928732,0.4333653450012207,0.00017436887323856354,0.4335397138744593
672,42,16,0.0030860669992418383,0.4369366466999054,0.00017453773319721223,0.4371111844331026
673,43,1,0.003083773377966799,0.43580567836761475,0.00017467260360717773,0.4359803509712219
674,43,2,0.0030814848630853816,0.4345643222332001,0.00017479151487350463,0.43473911374807356
675,43,3,0.0030792014356780043,0.4285687804222107,0.00017493152618408203,0.4287437119483948
676,43,4,0.003076923076923077,0.43736791610717773,0.0001750887632369995,0.43754300487041475
677,43,5,0.0030746497680963513,0.43364620208740234,0.0001752452850341797,0.4338214473724365
678,43,6,0.0030723814905702744,0.4418434500694275,0.00017538949847221375,0.4420188395678997
679,43,7,0.003070118225813345,0.44836437702178955,0.00017550382018089296,0.44853988084197044
680,43,8,0.0030678599553894815,0.4377565383911133,0.0001755853742361069,0.4379321237653494
681,43,9,0.0030656066609573893,0.4602995812892914,0.00017569169402122497,0.4604752729833126
682,43,10,0.0030633583242699342,0.42058777809143066,0.0001758566200733185,0.42076363471150396
683,43,11,0.003061114927173524,0.45295533537864685,0.00017591515183448792,0.4531312505304813
684,43,12,0.00305887645160749,0.4617556929588318,0.00017599865794181823,0.4619316916167736
685,43,13,0.0030566428796034804,0.45741400122642517,0.00017612674832344057,0.45759012797474863
686,43,14,0.00305441419328485,0.4544176459312439,0.0001762126088142395,0.4545938585400581
687,43,15,0.003052190374866063,0.43561142683029175,0.00017635738849639893,0.43578778421878817
688,43,16,0.0030499714066520934,0.4111132323741913,0.00017660658061504364,0.4112898389548063
689,44,1,0.0030477572710378375,0.437995046377182,0.00017675510048866273,0.43817180147767065
690,44,2,0.003045547950507524,0.4324941039085388,0.00017689183354377747,0.4326709957420826
691,44,3,0.003043343427634134,0.4177519679069519,0.00017702442407608031,0.417928992331028
692,44,4,0.0030411436850788223,0.4555976986885071,0.000177144855260849,0.4557748435437679
693,44,5,0.0030389487055903453,0.4171309471130371,0.0001773049980401993,0.4173082521110773
694,44,6,0.0030367584720044933,0.4363657832145691,0.00017746065557003023,0.4365432438701391
695,44,7,0.0030345729672435263,0.44527575373649597,0.00017756545543670655,0.44545331919193265
696,44,8,0.0030323921743156137,0.4501676559448242,0.00017764584720134736,0.4503453017920256
697,44,9,0.003030216076314281,0.4363972544670105,0.00017781180143356323,0.43657506626844406
698,44,10,0.003028044656417858,0.44473448395729065,0.0001778968870639801,0.44491238084435464
699,44,11,0.0030258778978889352,0.4396929442882538,0.00017804643511772157,0.4398709907233715
700,44,12,0.0030237157840738178,0.4509485065937042,0.0001781657636165619,0.4511266723573208
701,44,13,0.003021558298401992,0.44722694158554077,0.00017829951643943788,0.4474052411019802
702,44,14,0.003019405424385589,0.4570707082748413,0.00017835116386413573,0.4572490594387054
703,44,15,0.003017257145618857,0.4419381022453308,0.00017847540974617006,0.442116577655077
704,44,16,0.0030151134457776364,0.4358130097389221,0.00017858819663524629,0.43599159793555736
705,45,1,0.003012974308618838,0.4114038944244385,0.00017876110970973968,0.4115826555341482
706,45,2,0.003010839717979926,0.45240575075149536,0.00017884840071201325,0.4525845991522074
707,45,3,0.003008709657778406,0.4435774087905884,0.0001789618730545044,0.4437563706636429
708,45,4,0.0030065841120113157,0.43214794993400574,0.00017908534407615662,0.4323270352780819
709,45,5,0.0030044630647547187,0.4415833055973053,0.0001791951060295105,0.4417625007033348
710,45,6,0.0030023465001632063,0.4430604875087738,0.00017931005358695984,0.44323979756236076
711,45,7,0.0030002344024693973,0.43888941407203674,0.00017944948375225067,0.439068863555789
712,45,8,0.002998126755983446,0.4306744635105133,0.0001795646697282791,0.4308540281802416
713,45,9,0.0029960235450925527,0.444295734167099,0.00017973749339580535,0.4444754716604948
714,45,10,0.002993924754260479,0.4451093375682831,0.00017985713481903076,0.44528919470310213
715,45,11,0.002991830368027063,0.4411957859992981,0.00017997406423091888,0.441375760063529
716,45,12,0.0029897403710077435,0.45407241582870483,0.00018009580671787261,0.4542525116354227
717,45,13,0.0029876547478930844,0.42985379695892334,0.00018022051453590393,0.43003401747345926
718,45,14,0.0029855734834483036,0.43237534165382385,0.000180357962846756,0.4325556996166706
719,45,15,0.002983496562512806,0.44475188851356506,0.00018046721816062928,0.4449323557317257
720,45,16,0.0029814239699997194,0.4535908102989197,0.00018050962686538697,0.45377131992578507
721,46,1,0.002979355690895435,0.43797457218170166,0.0001806393414735794,0.4381552115231752
722,46,2,0.0029772917102591475,0.4560946524143219,0.0001807628870010376,0.45627541530132293
723,46,3,0.0029752320132224075,0.435682088136673,0.00018089193105697634,0.43586298006772994
724,46,4,0.0029731765849886653,0.4364127516746521,0.0001810448169708252,0.43659379649162294
725,46,5,0.00297112541083283,0.4343673586845398,0.00018117572367191314,0.43454853440821173
726,46,6,0.002969078476100822,0.45180660486221313,0.00018128886818885803,0.451987893730402
727,46,7,0.0029670357662091363,0.43204501271247864,0.00018141147494316103,0.4322264241874218
728,46,8,0.002964997266644405,0.43350619077682495,0.00018153852224349977,0.43368772929906846
729,46,9,0.002962962962962963,0.4391910135746002,0.00018162485957145692,0.4393726384341717
730,46,10,0.002960932840790421,0.42698055505752563,0.0001817779690027237,0.42716233302652834
731,46,11,0.0029589068858212365,0.4200689196586609,0.00018190862238407136,0.420250828281045
732,46,12,0.0029568850838182915,0.4327889680862427,0.0001820489466190338,0.4329710170328617
733,46,13,0.002954867420612471,0.44818663597106934,0.0001821223795413971,0.44836875835061074
734,46,14,0.002952853882102249,0.4526052176952362,0.00018220216035842897,0.4527874198555946
735,46,15,0.00295084445425327,0.43346065282821655,0.00018230468034744263,0.433642957508564
736,46,16,0.002948839123097943,0.454256147146225,0.00018242880702018738,0.45443857595324516
737,47,1,0.002946837874735029,0.4488157629966736,0.00018255746364593506,0.4489983204603195
738,47,2,0.0029448406953292415,0.42877086997032166,0.00018272006511688233,0.42895359003543854
739,47,3,0.002942847571110839,0.45299065113067627,0.0001828162670135498,0.4531734673976898
740,47,4,0.002940858488375231,0.43772318959236145,0.0001829194724559784,0.4379061090648174
741,47,5,0.0029388734334825804,0.4382665753364563,0.00018300411105155945,0.43844957944750784
742,47,6,0.0029368923928574093,0.4439159035682678,0.00018313004076480865,0.44409903360903263
743,47,7,0.002934915352988212,0.4329743981361389,0.00018323642015457154,0.43315763455629347
744,47,8,0.002932942300427066,0.45202016830444336,0.0001833709180355072,0.45220353922247886
745,47,9,0.0029309732217892466,0.4284682869911194,0.00018347737193107606,0.42865176436305047
746,47,10,0.00292900810375285,0.44004493951797485,0.0001835612654685974,0.44022850078344344
747,47,11,0.002927046933058409,0.4377443492412567,0.00018369010090827942,0.437928039342165
748,47,12,0.0029250896965085224,0.4260028004646301,0.00018382103741168977,0.42618662150204184
749,47,13,0.0029231363809674787,0.42090415954589844,0.00018395309150218963,0.42108811263740065
750,47,14,0.002921186973360886,0.4312915503978729,0.00018407930433750154,0.43147562970221043
751,47,15,0.002919241460675307,0.4651338458061218,0.00018416912853717803,0.465318014934659
752,47,16,0.0029172998299578914,0.41064023971557617,0.00018433037400245668,0.4108245700895786
753,48,1,0.002915362068316014,0.4395451843738556,0.00018443886935710907,0.4397296232432127
754,48,2,0.0029134281629169187,0.43271884322166443,0.00018458834290504457,0.43290343156456945
755,48,3,0.002911498100987356,0.4296807646751404,0.0001847009062767029,0.4298654655814171
756,48,4,0.0029095718698132315,0.4381878972053528,0.00018481457233428955,0.43837271177768705
757,48,5,0.002907649456739256,0.4617174565792084,0.00018489375710487366,0.46190235033631327
758,48,6,0.002905730849168592,0.435289204120636,0.0001850668340921402,0.4354742709547281
759,48,7,0.002903816034562511,0.43089020252227783,0.00018514673411846162,0.4310753492563963
760,48,8,0.0029019050004400466,0.436879962682724,0.0001852298974990845,0.4370651925802231
761,48,9,0.002899997734377655,0.4550725221633911,0.0001852768063545227,0.4552577989697456
762,48,10,0.002898094224008874,0.4252442717552185,0.0001853920966386795,0.4254296638518572
763,48,11,0.0028961944570239863,0.42470884323120117,0.0001855359524488449,0.42489437918365003
764,48,12,0.0028942984211696864,0.4313851296901703,0.0001856822818517685,0.4315708119720221
765,48,13,0.002892406104248749,0.42629995942115784,0.0001858239769935608,0.4264857833981514
766,48,14,0.002890517494119697,0.4397888481616974,0.00018594679236412048,0.4399747949540615
767,48,15,0.0028886325786964756,0.4465985894203186,0.00018607065081596374,0.44678466007113454
768,48,16,0.002886751345948129,0.43932411074638367,0.00018618270754814148,0.43951029345393183
769,49,1,0.0028848737838984757,0.44347459077835083,0.00018628555536270142,0.44366087633371354
770,49,2,0.0028829998806257887,0.41951504349708557,0.00018642273545265198,0.41970146623253823
771,49,3,0.002881129624262479,0.44051146507263184,0.0001865450143814087,0.44069801008701326
772,49,4,0.0028792630029947784,0.42654287815093994,0.00018665598332881928,0.4267295341342688
773,49,5,0.0028774000050624257,0.44134601950645447,0.00018679040670394897,0.4415328099131584
774,49,6,0.0028755406187583577,0.4353225529193878,0.00018689128756523132,0.43550944420695303
775,49,7,0.0028736848324283984,0.43170326948165894,0.00018700443208217622,0.43189027391374113
776,49,8,0.0028718326344709527,0.43070337176322937,0.00018714594841003418,0.4308905177116394
777,49,9,0.002869984013336701,0.4372260868549347,0.00018727150559425353,0.43741335836052897
778,49,10,0.002868138957528299,0.4477994441986084,0.00018737465143203735,0.44798681885004044
779,49,11,0.0028662974556000744,0.44807249307632446,0.00018744826316833497,0.4482599413394928
780,49,12,0.002864459496157732,0.43997153639793396,0.00018759943544864656,0.4401591358333826
781,49,13,0.0028626250678580527,0.4384348392486572,0.00018767036497592928,0.43862250961363314
782,49,14,0.0028607941594086064,0.43564948439598083,0.00018778425455093383,0.4358372686505318
783,49,15,0.0028589667595674533,0.4219388961791992,0.00018792955577373504,0.42212682573497295
784,49,16,0.002857142857142857,0.4442882239818573,0.0001879834234714508,0.4444762074053287
785,50,1,0.0028553224409929986,0.4279322326183319,0.0001881399154663086,0.4281203725337982
786,50,2,0.0028535055000256868,0.4316176176071167,0.00018824397027492523,0.43180586157739165
787,50,3,0.0028516920231980766,0.4401269853115082,0.00018835116922855376,0.44031533648073673
788,50,4,0.0028498819995163857,0.4296211898326874,0.00018844938278198242,0.4298096392154694
789,50,5,0.0028480754180356177,0.45616352558135986,0.00018851076066493989,0.4563520363420248
790,50,6,0.0028462722678592803,0.4307722747325897,0.00018864257633686066,0.4309609173089266
791,50,7,0.002844472538139112,0.4489525258541107,0.0001887299120426178,0.4491412557661533
792,50,8,0.0028426762180748058,0.42062658071517944,0.00018888941407203675,0.42081547012925147
793,50,9,0.00284088329691374,0.43776679039001465,0.0001890314370393753,0.437955821827054
794,50,10,0.0028390937639507043,0.44234347343444824,0.00018914489448070527,0.44253261832892893
795,50,11,0.002837307608527635,0.46030545234680176,0.00018917623162269592,0.46049462857842444
796,50,12,0.0028355248200333436,0.4222770631313324,0.0001892986297607422,0.42246636176109315
797,50,13,0.002833745387903258,0.43798699975013733,0.0001893957257270813,0.4381763954758644
798,50,14,0.0028319693016191547,0.43082037568092346,0.00018952181935310365,0.4310098975002766
799,50,15,0.0028301965507089,0.4227001965045929,0.00018964983522891998,0.4228898463398218
800,50,16,0.00282842712474619,0.4216805696487427,0.0001897868663072586,0.42187035651504995
801,51,1,0.0028266610133502934,0.4307801127433777,0.0001899237632751465,0.43097003650665283
802,51,2,0.0028248982061857947,0.4188739061355591,0.00019003967940807342,0.41906394581496714
803,51,3,0.0028231386929623422,0.4410780668258667,0.0001901269555091858,0.4412681937813759
804,51,4,0.002821382463434393,0.4305921494960785,0.00019026604294776917,0.43078241553902624
805,51,5,0.0028196295074009656,0.4571457803249359,0.000190354585647583,0.4573361349105835
806,51,6,0.0028178798147053875,0.43038612604141235,0.0001904471069574356,0.4305765731483698
807,51,7,0.0028161333752350515,0.42626798152923584,0.00019059891998767853,0.4264585804492235
808,51,8,0.0028143901789211678,0.4548393189907074,0.00019067956507205964,0.45502999855577947
809,51,9,0.00281265021573852,0.42484092712402344,0.0001908002644777298,0.42503172738850115
810,51,10,0.002810913475705226,0.42208167910575867,0.0001909409761428833,0.42227262008190153
811,51,11,0.002809179948882494,0.43728744983673096,0.0001910693645477295,0.43747851920127867
812,51,12,0.002807449625374386,0.4293719530105591,0.00019116194546222687,0.4295631149560213
813,51,13,0.0028057224953275776,0.442596971988678,0.00019124668836593628,0.44278821867704393
814,51,14,0.0028039985489311265,0.4414255619049072,0.00019132646918296816,0.4416168883740902
815,51,15,0.0028022777764162353,0.4403836131095886,0.00019140709936618804,0.44057502020895484
816,51,16,0.0028005601680560193,0.42171475291252136,0.00019157347083091736,0.4219063263833523
817,52,1,0.0027988457141652785,0.42627841234207153,0.00019171929359436036,0.4264701316356659
818,52,2,0.0027971344051002625,0.4450877010822296,0.00019181489944458007,0.4452795159816742
819,52,3,0.0027954262312584487,0.43767696619033813,0.0001919221431016922,0.43786888833343984
820,52,4,0.002793721183078313,0.42366740107536316,0.00019203513860702515,0.4238594362139702
821,52,5,0.002792019251039104,0.44971269369125366,0.0001921391934156418,0.4499048328846693
822,52,6,0.0027903204256606233,0.42514365911483765,0.0001922607272863388,0.425335919842124
823,52,7,0.0027886246975029993,0.4341634511947632,0.0001923682391643524,0.43435581943392754
824,52,8,0.002786932057166471,0.4342900514602661,0.00019252255558967592,0.43448257401585577
825,52,9,0.0027852424952911656,0.4397801160812378,0.0001926153600215912,0.43997273144125937
826,52,10,0.002783556002556884,0.44042786955833435,0.00019272106885910033,0.44062059062719344
827,52,11,0.0027818725696828837,0.41326823830604553,0.00019284431636333466,0.4134610826224089
828,52,12,0.0027801921874276636,0.4291146993637085,0.00019294098019599916,0.4293076403439045
829,52,13,0.0027785148465887515,0.4381875693798065,0.00019301782548427582,0.4383805872052908
830,52,14,0.0027768405380024933,0.43869131803512573,0.00019310274720191957,0.43888442078232764
831,52,15,0.0027751692525438414,0.4350610375404358,0.000193202942609787,0.43525424048304556
832,52,16,0.002773500981126146,0.4307704567909241,0.00019331108033657075,0.4309637678712606
833,53,1,0.0027718357147009484,0.43217360973358154,0.00019343459606170654,0.43236704432964324
834,53,2,0.002770173444257775,0.44051995873451233,0.00019353047013282777,0.44071348920464515
835,53,3,0.002768514160823931,0.4354213774204254,0.0001936134546995163,0.43561499087512495
836,53,4,0.0027668578554642985,0.4479525685310364,0.00019369247555732727,0.4481462610065937
837,53,5,0.002765204519281134,0.43047642707824707,0.00019382435083389283,0.43067025142908094
838,53,6,0.0027635541434138673,0.44051313400268555,0.000193905770778656,0.4407070397734642
839,53,7,0.0027619067190389015,0.4286969304084778,0.00019402274489402772,0.42889095315337183
840,53,8,0.002760262237369417,0.43624624609947205,0.00019411171972751618,0.43644035781919954
841,53,9,0.0027586206896551726,0.42802631855010986,0.00019422627985477448,0.42822054482996463
842,53,10,0.0027569820671823103,0.41778045892715454,0.0001943284273147583,0.4179747873544693
843,53,11,0.002755346361273163,0.42514753341674805,0.00019444680213928224,0.4253419802188873
844,53,12,0.002753713563286057,0.4159810543060303,0.00019459564983844758,0.4161756499558687
845,53,13,0.0027520836646151257,0.4493192434310913,0.00019471149146556855,0.44951395492255686
846,53,14,0.002750456656690116,0.42060840129852295,0.00019483833014965059,0.4208032396286726
847,53,15,0.002748832530976198,0.4337211847305298,0.00019494020938873292,0.4339161249399185
848,53,16,0.0027472112789737805,0.45721277594566345,0.00019500786066055297,0.457407783806324
849,54,1,0.002745592892218321,0.4190187156200409,0.00019512461125850678,0.4192138402312994
850,54,2,0.0027439773622801415,0.43191254138946533,0.00019521747529506684,0.4321077588647604
851,54,3,0.0027423646807642438,0.43176543712615967,0.00019529008865356445,0.4319607272148132
852,54,4,0.002740754839310127,0.43095624446868896,0.00019542087614536285,0.43115166534483435
853,54,5,0.002739147829591603,0.4304153323173523,0.0001955476701259613,0.43061087998747827
854,54,6,0.00273754364331662,0.4291155934333801,0.00019567258656024933,0.42931126601994035
855,54,7,0.0027359422722270776,0.43293046951293945,0.00019574707746505737,0.4331262165904045
856,54,8,0.0027343437080986533,0.42664745450019836,0.00019587182998657228,0.42684332633018496
857,54,9,0.00273274794274062,0.42550063133239746,0.00019596652686595917,0.4256965978592634
858,54,10,0.0027311549679956753,0.4274091422557831,0.00019607211649417877,0.4276052143722773
859,54,11,0.002729564775739762,0.4458286762237549,0.00019612321257591247,0.4460247994363308
860,54,12,0.002727977357881894,0.4296789765357971,0.0001962750405073166,0.42987525157630446
861,54,13,0.002726392706363988,0.4409252405166626,0.00019638362526893616,0.4411216241419315
862,54,14,0.0027248108131606866,0.44383424520492554,0.0001964828073978424,0.4440307280123234
863,54,15,0.0027232316702791902,0.44000017642974854,0.00019658285379409792,0.4401967592835426
864,54,16,0.002721655269759087,0.4341214597225189,0.00019669702649116515,0.4343181567490101
865,55,1,0.002720081603672184,0.43187543749809265,0.00019683223962783814,0.4320722697377205
866,55,2,0.0027185106641223395,0.43104052543640137,0.00019697993993759156,0.431237505376339
867,55,3,0.0027169424432452976,0.42753124237060547,0.00019710732996463775,0.4277283497005701
868,55,4,0.002715376933208523,0.44496363401412964,0.0001971867084503174,0.44516082072257995
869,55,5,0.002713814126211033,0.4122438430786133,0.0001972997933626175,0.4124411428719759
870,55,6,0.0027122540144832417,0.44697636365890503,0.0001973833441734314,0.44717374700307844
871,55,7,0.0027106965902867885,0.42794692516326904,0.00019746220111846924,0.42814438736438754
872,55,8,0.0027091418459143854,0.43618741631507874,0.00019758674502372742,0.43638500306010247
873,55,9,0.002707589773689651,0.4264702796936035,0.00019769889116287231,0.4266679785847664
874,55,10,0.0027060403659669536,0.43143191933631897,0.00019779397547245027,0.4316297133117914
875,55,11,0.0027044936151312533,0.44412195682525635,0.0001979069709777832,0.4443198637962341
876,55,12,0.0027029495135979438,0.44473105669021606,0.00019797417521476746,0.44492903086543084
877,55,13,0.002701408053812697,0.4181753993034363,0.00019806112349033357,0.41837346042692664
878,55,14,0.002699869228251308,0.43651825189590454,0.00019815276563167573,0.4367164046615362
879,55,15,0.002698333029419539,0.41613903641700745,0.00019825269281864167,0.4163372891098261
880,55,16,0.0026967994498529684,0.43210190534591675,0.00019835811853408813,0.43230026346445083
881,56,1,0.0026952684821168367,0.43144333362579346,0.00019844585657119752,0.43164177948236465
882,56,2,0.0026937401188058957,0.4372546672821045,0.0001985378861427307,0.4374532051682472
883,56,3,0.002692214352544258,0.4356709420681,0.00019865339994430543,0.43586959546804427
884,56,4,0.0026906911759852496,0.4344543218612671,0.00019873966276645662,0.43465306152403355
885,56,5,0.0026891705818112574,0.42605412006378174,0.00019882218539714813,0.42625294224917887
886,56,6,0.0026876525627335833,0.4363383650779724,0.00019887171685695649,0.43653723679482936
887,56,7,0.0026861371114922984,0.44522422552108765,0.00019894811511039735,0.44542317363619804
888,56,8,0.0026846242208560973,0.4263594448566437,0.0001990588754415512,0.4265585037320852
889,56,9,0.0026831138836221507,0.4205666482448578,0.00019919373095035554,0.42076584197580813
890,56,10,0.0026816060926159635,0.41353756189346313,0.00019932478666305543,0.4137368866801262
891,56,11,0.0026801008406912323,0.4360088109970093,0.00019939160346984863,0.4362082026004791
892,56,12,0.0026785981207297005,0.4363865256309509,0.00019948098063468934,0.43658600661158564
893,56,13,0.0026770979256410185,0.43571168184280396,0.0001996128261089325,0.4359112946689129
894,56,14,0.0026756002483626046,0.4312126934528351,0.00019970887899398805,0.4314124023318291
895,56,15,0.0026741050818595022,0.4167657792568207,0.00019986142218112945,0.4169656406790018
896,56,16,0.002672612419124244,0.43654152750968933,0.0002000136375427246,0.43674154114723207
897,57,1,0.0026711222531767115,0.44352200627326965,0.00020009672641754152,0.4437221029996872
898,57,2,0.0026696345770639996,0.4109594523906708,0.00020020759105682373,0.4111596599817276
899,57,3,0.0026681493838602802,0.4328686594963074,0.00020028960704803468,0.4330689491033554
900,57,4,0.0026666666666666666,0.4229888617992401,0.0002003791630268097,0.4231892409622669
901,57,5,0.0026651864186110785,0.43426647782325745,0.0002004714608192444,0.4344669492840767
902,57,6,0.0026637086328481076,0.4167746305465698,0.00020060330629348755,0.41697523385286334
903,57,7,0.002662233302558887,0.4418606758117676,0.00020070809125900268,0.4420613839030266
904,57,8,0.002660760420950957,0.4420934021472931,0.0002008114755153656,0.44229421362280846
905,57,9,0.0026592899812581347,0.43293654918670654,0.00020091068744659425,0.43313745987415314
906,57,10,0.002657821976740382,0.43781912326812744,0.0002009713053703308,0.4380200945734978
907,57,11,0.0026563564006836776,0.4270073473453522,0.0002011013925075531,0.42720844873785974
908,57,12,0.002654893246399888,0.43310052156448364,0.00020121565461158754,0.4333017372190952
909,57,13,0.0026534325072266377,0.42433714866638184,0.00020132753252983095,0.42453847619891166
910,57,14,0.0026519741765271836,0.42951154708862305,0.00020140925049781799,0.4297129563391209
911,57,15,0.0026505182476902864,0.4399344325065613,0.00020150333642959595,0.4401359358429909
912,57,16,0.0026490647141300875,0.40889042615890503,0.00020163987576961518,0.40909206603467463
913,58,1,0.002647613569285981,0.4235379099845886,0.00020173631608486176,0.4237396463006735
914,58,2,0.00264616480662249,0.4352499842643738,0.0002018604427576065,0.4354518447071314
915,58,3,0.002644718419629145,0.4293535649776459,0.0002019508630037308,0.4295555158406496
916,58,4,0.0026432744018203592,0.4176923632621765,0.00020209570229053498,0.41789445896446703
917,58,5,0.0026418327467353057,0.44022801518440247,0.00020216935873031616,0.44043018454313276
918,58,6,0.0026403934479377984,0.42303627729415894,0.00020227012038230897,0.42323854741454126
919,58,7,0.0026389564990161687,0.42529574036598206,0.00020239463448524475,0.4254981350004673
920,58,8,0.002637521893583148,0.4510445296764374,0.00020246374607086183,0.45124699342250824
921,58,9,0.002636089625275747,0.4363649785518646,0.0002025306075811386,0.43656750915944575
922,58,10,0.0026346596877551373,0.4130547046661377,0.0002026243805885315,0.41325732904672624
923,58,11,0.0026332320747065327,0.43596741557121277,0.0002027173489332199,0.436170132920146
924,58,12,0.002631806779839076,0.46025100350379944,0.0002027721107006073,0.46045377561450007
925,58,13,0.0026303837968857167,0.4301739037036896,0.00020291334390640258,0.430376817047596
926,58,14,0.0026289631196030998,0.4259033799171448,0.0002029894143342972,0.42610636933147905
927,58,15,0.0026275447417714484,0.4080493152141571,0.00020312392711639406,0.4082524391412735
928,58,16,0.002626128657194451,0.41633275151252747,0.00020323330163955688,0.41653598481416704
929,59,1,0.0026247148596991467,0.4357619881629944,0.00020333734154701235,0.4359653255045414
930,59,2,0.002623303343135812,0.435747891664505,0.00020343616604804994,0.43595132783055307
931,59,3,0.002621894101377849,0.42710912227630615,0.00020354296267032624,0.4273126652389765
932,59,4,0.0026204871283216735,0.42326778173446655,0.0002036300003528595,0.4234714117348194
933,59,5,0.0026190824178866047,0.42972713708877563,0.00020373773574829102,0.4299308748245239
934,59,6,0.002617679964014754,0.4174725413322449,0.00020383885502815247,0.41767638018727304
935,59,7,0.0026162797606709143,0.42707422375679016,0.0002039135843515396,0.42727813734114173
936,59,8,0.002614881801842454,0.4490499794483185,0.00020396339893341065,0.4492539428472519
937,59,9,0.002613486081539205,0.4259723424911499,0.00020406904816627503,0.4261764115393162
938,59,10,0.002612092593793357,0.42809346318244934,0.00020421457290649414,0.4282976777553558
939,59,11,0.00261070133265935,0.4007725417613983,0.00020435333251953125,0.4009768950939179
940,59,12,0.0026093122922137687,0.4156467318534851,0.00020444799959659578,0.4158511798530817
941,59,13,0.0026079254665552338,0.43188512325286865,0.00020454341173171996,0.43208966666460036
942,59,14,0.002606540849804298,0.44714242219924927,0.00020462173223495484,0.4473470439314842
943,59,15,0.0026051584361033446,0.4356152415275574,0.00020469188690185546,0.43581993341445924
944,59,16,0.0026037782196164775,0.4402756690979004,0.00020480737090110778,0.4404804764688015
945,60,1,0.002602400194529422,0.43272465467453003,0.00020489889383316042,0.4329295535683632
946,60,2,0.0026010243550494204,0.43144458532333374,0.00020497600734233857,0.43164956133067606
947,60,3,0.002599650695405131,0.4434126615524292,0.0002050601691007614,0.44361772172152997
948,60,4,0.0025982792098465236,0.42990803718566895,0.00020513275265693665,0.4301131699383259
949,60,5,0.002596909892644782,0.42367827892303467,0.00020522546768188477,0.42388350439071654
950,60,6,0.002595542738092201,0.41639405488967896,0.0002053212970495224,0.4165993761867285
951,60,7,0.0025941777405020863,0.42990049719810486,0.00020543256402015685,0.430105929762125
952,60,8,0.002592814894208658,0.43420860171318054,0.00020551910996437073,0.4344141208231449
953,60,9,0.0025914541935669476,0.4288896322250366,0.00020565010607242584,0.42909528233110905
954,60,10,0.0025900956329527043,0.4341602027416229,0.00020575158298015596,0.43436595432460307
955,60,11,0.0025887392067622944,0.4203495383262634,0.0002058490365743637,0.4205553873628378
956,60,12,0.0025873849094126037,0.4215150475502014,0.00020594316720962526,0.42172099071741104
957,60,13,0.0025860327353409438,0.42925453186035156,0.0002060595154762268,0.4294605913758278
958,60,14,0.002584682679004954,0.43200647830963135,0.00020614823698997497,0.43221262654662135
959,60,15,0.0025833347348825065,0.42482584714889526,0.00020624452829360964,0.42503209167718886
960,60,16,0.0025819888974716113,0.42122307419776917,0.0002063608169555664,0.42142943501472474
961,61,1,0.0025806451612903226,0.42268726229667664,0.00020644299685955049,0.4228937052935362
